trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_lon,is_fraud
2024-04-12 06:35:13,1274********4933,merchant_86,travel,3.78,User2371,Name2371,M,689 Main St,City_54,NY,35509,34.86690711842583,-93.58431228353412,671477,Job_59,1962-07-19,txn_1712883913_2371,1712883913,34.88119401272099,-93.58556825481587,0
2024-11-01 12:06:11,5412********4577,merchant_237,shopping_net,143.38,User2372,Name2372,F,343 Main St,City_83,NY,43171,37.67094779570131,-96.55075805934521,665827,Job_77,1977-02-10,txn_1730442971_2372,1730442971,37.65703160348878,-96.5539446308954,0
2024-04-03 12:56:56,1096********2330,merchant_446,travel,106.33,User2373,Name2373,M,147 Main St,City_85,CA,96212,37.28885491928825,-94.7581399971761,787634,Job_2,1993-01-02,txn_1712129216_2373,1712129216,37.307130127331405,-94.77452594597243,0
2024-07-30 11:41:54,7126********4521,merchant_116,shopping_net,24.98,User2374,Name2374,F,470 Main St,City_20,TX,39206,36.3916667599113,-96.51883636582683,619011,Job_77,1960-10-31,txn_1722319914_2374,1722319914,36.394048291275794,-96.56600994200043,0
2024-07-05 14:01:50,1146********3992,merchant_204,gas_transport,42.31,User2375,Name2375,F,386 Main St,City_32,TX,89959,34.70482939962188,-94.123797209409,429745,Job_73,1980-03-30,txn_1720168310_2375,1720168310,34.708109581798944,-94.15005839583691,0
2024-03-29 21:04:46,1012********3160,merchant_409,grocery_net,54.94,User2376,Name2376,F,44 Main St,City_98,NY,50414,38.02413589828291,-95.30779554797127,338704,Job_32,1976-11-03,txn_1711726486_2376,1711726486,38.01334730240734,-95.30433419499985,0
2024-04-05 03:00:09,4642********7961,merchant_313,gas_transport,12.52,User2377,Name2377,F,798 Main St,City_57,IL,58131,34.675004471328705,-96.61455601931826,88004,Job_65,1993-10-25,txn_1712266209_2377,1712266209,34.70590897951613,-96.59251012806185,0
2024-03-30 10:46:42,4982********7555,fraud_merchant_16,shopping_net,120.11,User2378,Name2378,F,463 Main St,City_46,TX,84705,35.94316810925804,-93.07476389196557,159004,Job_66,1984-07-11,txn_1711775802_2378,1711775802,35.93188951966239,-93.08163180146006,0
2024-01-22 13:34:07,9483********7052,merchant_204,health_fitness,59.29,User2379,Name2379,F,237 Main St,City_26,NY,26668,36.629207966621266,-95.64170866284404,436084,Job_92,1977-12-11,txn_1705910647_2379,1705910647,36.65404325161347,-95.62089797393857,0
2024-10-13 13:46:45,7244********7606,fraud_merchant_39,personal_care,9.99,User2380,Name2380,F,600 Main St,City_53,IL,47185,37.69864785562148,-91.92396743627674,660285,Job_78,1994-10-14,txn_1728807405_2380,1728807405,37.6664474221633,-91.91741558165388,0
2024-07-14 11:17:10,7108********6085,merchant_82,entertainment,73.8,User2381,Name2381,F,975 Main St,City_96,NY,16618,34.49398573040245,-93.64139477411248,187640,Job_86,2000-08-06,txn_1720936030_2381,1720936030,34.489400033880685,-93.64822584075281,0
2024-04-06 18:14:45,9592********7339,merchant_140,shopping_net,142.94,User2382,Name2382,M,394 Main St,City_17,IL,11452,32.98110601949104,-94.93596716472952,596056,Job_22,1978-06-04,txn_1712407485_2382,1712407485,33.00899664953029,-94.92066104181129,0
2024-05-12 03:55:06,2190********8433,merchant_357,personal_care,51.91,User2383,Name2383,F,605 Main St,City_49,CA,89989,31.841494045135008,-95.8041768534957,940896,Job_23,1968-06-25,txn_1715466306_2383,1715466306,31.81706463559254,-95.82970120715773,0
2024-11-04 03:34:40,9981********5062,merchant_108,kids_pets,105.67,User2384,Name2384,M,528 Main St,City_52,FL,82873,31.46693953131559,-94.20286459802043,584701,Job_42,1993-09-16,txn_1730671480_2384,1730671480,31.470570794048296,-94.19458634244245,0
2024-04-06 22:55:24,8388********4068,merchant_457,health_fitness,11.82,User2385,Name2385,F,261 Main St,City_16,CA,42382,36.749479243160515,-95.61629525890628,17957,Job_100,1979-06-17,txn_1712424324_2385,1712424324,36.71361617311143,-95.61726165248096,0
2024-11-05 14:13:41,1800********9573,merchant_126,travel,9.81,User2386,Name2386,F,618 Main St,City_42,TX,36233,33.93093648395483,-96.84472287155685,264018,Job_78,1996-06-21,txn_1730796221_2386,1730796221,33.9626005675205,-96.83343152766331,0
2024-01-31 21:20:44,2386********3535,merchant_144,travel,46.86,User2387,Name2387,M,305 Main St,City_9,TX,47957,33.30698408445957,-92.13345085874624,35755,Job_52,1960-06-10,txn_1706716244_2387,1706716244,33.330361792830914,-92.11372681012901,0
2024-10-08 02:24:47,7535********3405,merchant_427,grocery_pos,121.2,User2388,Name2388,M,749 Main St,City_5,NY,47256,33.24390691906862,-96.32682584852247,688737,Job_40,1993-03-31,txn_1728334487_2388,1728334487,33.27211867348918,-96.35233582086367,0
2024-04-24 11:34:19,4567********5923,merchant_22,kids_pets,42.74,User2389,Name2389,M,156 Main St,City_64,IL,52126,34.55842170041589,-95.81100673310817,546679,Job_3,1969-02-26,txn_1713938659_2389,1713938659,34.56910131636427,-95.84657078765949,0
2024-01-12 12:03:50,3169********1543,merchant_431,grocery_net,10.04,User2390,Name2390,F,761 Main St,City_39,FL,30941,35.40498050201812,-95.36882914739188,878278,Job_83,1974-09-05,txn_1705041230_2390,1705041230,35.37206936922815,-95.36906899766299,0
2024-03-02 03:52:06,5863********1186,merchant_88,home,81.11,User2391,Name2391,F,188 Main St,City_8,NY,77972,36.791994420827265,-94.70757728820483,685488,Job_80,1991-10-28,txn_1709331726_2391,1709331726,36.80611009853135,-94.70772209617671,0
2024-03-02 19:12:26,4803********1507,merchant_294,misc_pos,3.49,User2392,Name2392,F,573 Main St,City_80,TX,44212,34.60705376611221,-97.97029940052616,643196,Job_55,1979-03-16,txn_1709386946_2392,1709386946,34.574184667232274,-97.94899608254556,0
2024-03-16 08:33:44,3049********9932,merchant_360,kids_pets,44.48,User2393,Name2393,M,901 Main St,City_69,FL,27263,36.838522183362585,-93.50828696380285,392995,Job_84,1998-06-16,txn_1710558224_2393,1710558224,36.834829963473844,-93.53144122228167,0
2024-09-04 23:10:05,8763********6971,merchant_37,grocery_pos,34.06,User2394,Name2394,M,103 Main St,City_53,IL,63613,31.99235118200052,-96.09421901916662,475359,Job_81,1960-02-15,txn_1725471605_2394,1725471605,31.97162981599904,-96.0999153618523,0
2024-10-19 12:09:29,6459********8869,merchant_390,travel,95.16,User2395,Name2395,M,254 Main St,City_1,CA,50582,34.151031366931676,-95.07407436119827,688291,Job_97,1994-04-17,txn_1729319969_2395,1729319969,34.133821441443764,-95.07429862096191,0
2024-02-18 04:55:05,9040********5220,merchant_264,home,28.9,User2396,Name2396,M,199 Main St,City_10,NY,96068,33.78216774099009,-94.9841859104521,338434,Job_91,1967-04-30,txn_1708212305_2396,1708212305,33.77979940525094,-94.96293026374794,0
2024-12-12 14:01:33,7630********2588,merchant_273,health_fitness,38.28,User2397,Name2397,M,174 Main St,City_26,FL,94195,36.77689386071711,-95.17721221269721,519003,Job_7,1982-04-04,txn_1733992293_2397,1733992293,36.77695782052942,-95.1877094019037,0
2024-03-20 01:29:31,6728********2017,merchant_458,entertainment,16.98,User2398,Name2398,M,184 Main St,City_98,IL,96932,33.14855830906138,-97.62279845902006,799369,Job_54,1963-11-12,txn_1710878371_2398,1710878371,33.095233950854904,-97.62694344798469,0
2024-01-10 12:29:50,6464********2162,merchant_100,grocery_pos,35.85,User2399,Name2399,M,195 Main St,City_59,NY,15284,37.34645818258699,-94.99824882751876,207769,Job_67,1981-09-21,txn_1704869990_2399,1704869990,37.314563934496135,-94.98567374122821,0
2024-12-16 18:17:59,5815********6087,merchant_138,shopping_net,27.9,User2400,Name2400,F,506 Main St,City_1,IL,45511,35.17041272391128,-97.1209793785359,581664,Job_58,1972-11-08,txn_1734353279_2400,1734353279,35.15059210682874,-97.12746793270696,0
2024-09-18 05:06:49,8273********9757,fraud_merchant_26,personal_care,13.25,User2401,Name2401,F,709 Main St,City_9,CA,10673,33.28179145189972,-96.4490645380685,241446,Job_17,1994-09-27,txn_1726616209_2401,1726616209,33.2753177968189,-96.45439548415412,0
2024-07-31 02:17:20,6265********2248,merchant_373,health_fitness,49.14,User2402,Name2402,M,92 Main St,City_100,IL,56829,33.36926084171488,-96.60931452642826,40773,Job_61,1988-04-02,txn_1722372440_2402,1722372440,33.36828021783859,-96.59759178255895,0
2024-10-24 16:38:12,3727********9818,merchant_194,health_fitness,77.96,User2403,Name2403,F,38 Main St,City_25,FL,43527,31.932998778376046,-96.18718071878114,373758,Job_11,1972-01-08,txn_1729768092_2403,1729768092,31.958009923306253,-96.18130021958892,0
2024-09-16 05:18:56,6800********9337,merchant_25,kids_pets,48.32,User2404,Name2404,M,329 Main St,City_94,TX,22509,37.55460287599689,-99.3867756168256,576063,Job_45,1975-07-15,txn_1726444136_2404,1726444136,37.533607492611345,-99.40694831943264,0
2024-11-16 18:19:04,5444********7429,merchant_216,health_fitness,98.84,User2405,Name2405,F,663 Main St,City_51,TX,16146,32.75670752693361,-97.90243843251987,703776,Job_32,1987-01-06,txn_1731761344_2405,1731761344,32.75495645600454,-97.90709997636088,0
2024-10-02 22:49:13,1044********1828,merchant_434,health_fitness,7.73,User2406,Name2406,F,327 Main St,City_92,TX,50826,34.1990908155804,-96.20012375654274,262771,Job_2,1986-05-15,txn_1727889553_2406,1727889553,34.19758980048999,-96.19419513787888,0
2024-06-22 17:30:32,9840********5526,merchant_70,shopping_net,14.53,User2407,Name2407,M,84 Main St,City_20,IL,33358,34.65509847594342,-92.96352357780273,638556,Job_98,1971-02-25,txn_1719057632_2407,1719057632,34.66757241729458,-92.99510721132616,0
2024-03-14 16:02:49,4424********7268,fraud_merchant_24,home,16.54,User2408,Name2408,F,381 Main St,City_31,TX,77337,34.15710498047127,-95.67136506398631,809446,Job_99,1967-03-11,txn_1710412369_2408,1710412369,34.15223150116944,-95.67578453042576,0
2024-12-16 09:51:28,5566********1344,merchant_358,travel,11.41,User2409,Name2409,F,162 Main St,City_51,NY,52165,33.85679504671397,-91.65453936741328,18052,Job_69,1984-03-30,txn_1734322888_2409,1734322888,33.8453719964358,-91.66724665706512,0
2024-10-02 09:29:15,2483********7260,merchant_296,kids_pets,22.43,User2410,Name2410,F,740 Main St,City_27,IL,36702,33.354264790004045,-89.06098098450867,748748,Job_89,1979-08-14,txn_1727841555_2410,1727841555,33.3836123097706,-89.07691323590123,0
2024-02-22 20:56:01,7840********3165,merchant_300,misc_pos,43.88,User2411,Name2411,M,871 Main St,City_39,FL,44556,34.19703521187191,-95.19463859538472,639285,Job_8,1968-07-07,txn_1708615561_2411,1708615561,34.212090719281576,-95.19813035518466,0
2024-07-20 07:05:43,9310********1875,merchant_465,grocery_pos,31.47,User2412,Name2412,F,993 Main St,City_72,IL,73303,34.251734637017925,-94.22250339281905,535148,Job_63,1961-11-28,txn_1721439343_2412,1721439343,34.26071415990636,-94.24193875397384,0
2024-05-26 22:03:16,1672********2924,merchant_122,grocery_pos,13.74,User2413,Name2413,M,95 Main St,City_29,CA,20336,31.4371666999335,-93.76950686098225,763000,Job_70,1997-08-21,txn_1716741196_2413,1716741196,31.451606696769115,-93.78819417097976,0
2024-11-02 09:43:24,7386********7202,merchant_98,misc_pos,37.96,User2414,Name2414,M,575 Main St,City_71,CA,54368,31.942824035472665,-91.88562673524649,568204,Job_13,1975-01-15,txn_1730520804_2414,1730520804,31.94433221805116,-91.8758469446333,0
2024-01-15 07:09:29,3670********7542,merchant_301,grocery_pos,5.64,User2415,Name2415,M,413 Main St,City_77,TX,96009,37.04000770927233,-91.08502115462855,130100,Job_24,1989-07-09,txn_1705282769_2415,1705282769,37.04591018599839,-91.07585154215252,0
2024-08-02 23:10:27,8451********3603,merchant_252,grocery_pos,0.22,User2416,Name2416,M,8 Main St,City_61,IL,98882,34.70121157279515,-98.03796916711083,241863,Job_3,1974-01-24,txn_1722620427_2416,1722620427,34.7019328940028,-98.05232669430241,0
2024-09-03 08:53:07,5466********6953,merchant_438,health_fitness,97.23,User2417,Name2417,F,914 Main St,City_69,TX,98984,38.20766284372283,-92.99900672701888,766695,Job_38,1981-07-17,txn_1725333787_2417,1725333787,38.20023562158153,-93.03523806365516,0
2024-10-28 14:53:52,4222********2309,merchant_90,grocery_net,39.35,User2418,Name2418,F,843 Main St,City_96,FL,19624,38.858539993242566,-95.2055349229752,308327,Job_97,1962-11-06,txn_1730107432_2418,1730107432,38.855623104583124,-95.22484284717787,0
2024-08-03 07:08:08,4995********5461,merchant_297,kids_pets,52.91,User2419,Name2419,F,185 Main St,City_17,FL,63404,37.497412725395726,-92.38507976171725,411308,Job_63,1996-01-23,txn_1722649088_2419,1722649088,37.4873252529565,-92.39897745785701,0
2024-09-14 21:54:31,7159********1045,merchant_284,misc_pos,30.79,User2420,Name2420,F,309 Main St,City_10,FL,80073,35.826692577376406,-95.65565793822802,149564,Job_30,1960-08-10,txn_1726331071_2420,1726331071,35.85711287620325,-95.66564536231441,0
2024-02-27 13:37:52,7127********8965,merchant_82,grocery_pos,86.42,User2421,Name2421,F,50 Main St,City_67,FL,62597,34.84102924638134,-94.33402453497723,955900,Job_1,1969-09-10,txn_1709021272_2421,1709021272,34.84510631455585,-94.35703353070987,0
2024-03-11 02:53:55,7444********4874,merchant_3,gas_transport,99.46,User2422,Name2422,M,46 Main St,City_2,FL,58623,37.71877044646149,-97.73242318180445,255301,Job_51,1977-10-02,txn_1710105835_2422,1710105835,37.74895524685804,-97.7247808383926,0
2024-01-11 09:17:45,2437********8027,merchant_493,shopping_pos,37.29,User2423,Name2423,F,881 Main St,City_16,IL,11435,37.68937034646123,-93.69733809600959,576493,Job_2,1987-12-26,txn_1704944865_2423,1704944865,37.69883468777747,-93.68501021019898,0
2024-05-01 09:57:16,2937********3701,fraud_merchant_44,misc_pos,9.59,User2424,Name2424,M,139 Main St,City_19,TX,57819,34.11659858853811,-92.71509892504658,675139,Job_95,1970-08-23,txn_1714537636_2424,1714537636,34.15235240315927,-92.75393391387787,0
2024-06-29 22:04:49,6553********3589,merchant_218,grocery_pos,3.84,User2425,Name2425,M,713 Main St,City_73,CA,71274,34.806783030286255,-95.36341878405361,798747,Job_99,1980-08-20,txn_1719678889_2425,1719678889,34.81657952938318,-95.36190301029653,0
2024-01-28 16:06:25,4789********2836,merchant_325,kids_pets,106.89,User2426,Name2426,M,441 Main St,City_92,IL,79919,36.43551227947378,-99.05037520122443,56945,Job_51,1961-11-13,txn_1706438185_2426,1706438185,36.41387696714093,-99.01434572893258,0
2024-09-01 02:16:52,8593********6715,merchant_86,grocery_pos,3.62,User2427,Name2427,F,605 Main St,City_35,CA,92596,31.829507978540285,-94.28704579066101,342306,Job_38,1989-09-04,txn_1725137212_2427,1725137212,31.842460098191626,-94.27717504477694,0
2024-03-24 00:36:44,6226********5683,fraud_merchant_44,shopping_pos,32.91,User2428,Name2428,F,93 Main St,City_29,CA,77344,36.63024137090562,-91.96109893086225,975697,Job_89,1972-10-18,txn_1711220804_2428,1711220804,36.63268980939997,-91.93941745131724,0
2024-12-12 02:48:57,2978********9978,fraud_merchant_16,entertainment,105.89,User2429,Name2429,F,908 Main St,City_28,IL,47144,34.98946444669503,-94.18867108560022,372411,Job_45,1988-03-23,txn_1733951937_2429,1733951937,34.97733641145009,-94.23593466682104,0
2024-02-28 08:55:43,7523********7654,merchant_288,shopping_net,45.1,User2430,Name2430,M,506 Main St,City_20,CA,26167,33.03316198488673,-94.6471776812555,837781,Job_22,1986-10-14,txn_1709090743_2430,1709090743,33.00875410225545,-94.64202594737286,0
2024-01-10 07:25:50,1857********6159,merchant_456,kids_pets,28.05,User2431,Name2431,F,861 Main St,City_14,FL,65050,35.84176894786343,-93.94489563296572,251136,Job_49,1960-07-16,txn_1704851750_2431,1704851750,35.860763974400946,-93.92366317002173,0
2024-10-15 08:18:49,9876********7931,merchant_267,shopping_pos,13.06,User2432,Name2432,M,776 Main St,City_82,FL,30219,34.63202267979407,-93.98892224619358,315727,Job_58,1960-06-20,txn_1728960529_2432,1728960529,34.611862415330656,-94.00430549256643,0
2024-04-09 00:26:35,1262********3147,merchant_365,personal_care,83.08,User2433,Name2433,M,28 Main St,City_65,CA,57863,36.481908673342936,-96.96707009189224,70942,Job_46,1995-11-16,txn_1712602595_2433,1712602595,36.51452189308578,-96.92005035957754,0
2024-12-13 04:01:04,4261********1071,merchant_333,entertainment,119.58,User2434,Name2434,M,829 Main St,City_55,TX,75149,38.20938125976207,-95.76377728691865,717392,Job_57,1970-05-02,txn_1734042664_2434,1734042664,38.1566644803718,-95.78156469224315,0
2024-01-14 06:08:38,7934********1884,merchant_273,entertainment,8.04,User2435,Name2435,F,184 Main St,City_48,TX,26901,35.97145265359389,-95.16150334108254,604871,Job_68,1979-09-27,txn_1705192718_2435,1705192718,35.936146447107596,-95.18198626170623,0
2024-12-14 10:00:34,2229********4427,merchant_259,shopping_net,167.02,User2436,Name2436,M,58 Main St,City_73,FL,44779,33.07705637297899,-95.10342558112055,327532,Job_76,1974-08-22,txn_1734150634_2436,1734150634,33.090811649950226,-95.08351952310996,0
2024-06-03 12:22:55,5328********6986,merchant_334,food_dining,38.34,User2437,Name2437,M,598 Main St,City_89,CA,71281,33.412503333910784,-94.06178966020184,856077,Job_13,1990-07-03,txn_1717397575_2437,1717397575,33.400745355997714,-94.06461189593783,0
2024-05-28 08:05:32,8540********3017,merchant_276,grocery_pos,14.56,User2438,Name2438,M,545 Main St,City_82,IL,85442,35.38750366535175,-97.78489305300637,982698,Job_98,1988-11-03,txn_1716863732_2438,1716863732,35.41965205229338,-97.75478827921825,0
2024-09-23 20:52:30,5920********7629,merchant_395,personal_care,0.66,User2439,Name2439,M,200 Main St,City_71,TX,40808,35.93807918689493,-92.79431857853291,412207,Job_55,1974-10-22,txn_1727104950_2439,1727104950,35.92936429882569,-92.82323913281179,0
2024-08-15 02:09:29,5322********8536,merchant_456,gas_transport,52.43,User2440,Name2440,F,994 Main St,City_7,FL,34344,35.29202121955145,-95.85629066198561,397435,Job_71,1960-04-23,txn_1723667969_2440,1723667969,35.2633604114591,-95.81245789688451,0
2024-03-06 11:49:13,8766********2453,merchant_439,misc_pos,14.35,User2441,Name2441,F,168 Main St,City_73,TX,34328,34.68549579482691,-97.64087192331121,11269,Job_32,1998-05-18,txn_1709705953_2441,1709705953,34.69245463716688,-97.62651732401736,0
2024-04-27 19:33:08,8085********9009,merchant_318,grocery_pos,18.72,User2442,Name2442,M,716 Main St,City_89,NY,89128,35.53217084213408,-93.72556381728936,896613,Job_28,1968-07-04,txn_1714226588_2442,1714226588,35.54841051918676,-93.68573556207708,0
2024-11-29 17:55:20,3183********4446,merchant_167,health_fitness,16.03,User2443,Name2443,F,330 Main St,City_72,NY,27481,35.38064665452914,-94.44487693418003,46857,Job_38,1971-08-15,txn_1732883120_2443,1732883120,35.35724689237521,-94.44223227096889,0
2024-08-31 07:20:13,7468********8539,merchant_117,misc_pos,72.33,User2444,Name2444,F,450 Main St,City_34,NY,31671,36.402511278886735,-93.55385935172885,627580,Job_80,1998-07-21,txn_1725069013_2444,1725069013,36.39943510332911,-93.54748281085726,0
2024-03-29 16:29:39,3612********4667,merchant_192,health_fitness,25.47,User2445,Name2445,F,187 Main St,City_31,NY,99916,37.194497573382435,-90.48721122444005,54004,Job_84,1966-04-24,txn_1711709979_2445,1711709979,37.203243983559204,-90.4929196411656,0
2024-01-26 04:50:15,5118********1002,merchant_46,grocery_pos,19.73,User2446,Name2446,M,529 Main St,City_98,NY,32962,33.209083372561196,-94.29355386490629,203074,Job_55,1987-09-02,txn_1706224815_2446,1706224815,33.21647363488752,-94.28730202030322,0
2024-01-14 00:16:05,3265********4480,merchant_250,shopping_net,42.76,User2447,Name2447,F,153 Main St,City_76,IL,78848,34.4647682695858,-97.54662540041153,79031,Job_64,1989-08-06,txn_1705171565_2447,1705171565,34.47246775709448,-97.54930153593382,0
2024-01-07 14:21:13,8917********6429,fraud_merchant_9,kids_pets,116.66,User2448,Name2448,F,130 Main St,City_89,CA,54839,33.047148920536806,-93.04932853022248,888678,Job_11,1974-09-22,txn_1704617473_2448,1704617473,33.056127774900666,-93.01436581877199,0
2024-12-26 03:29:34,8250********6301,merchant_8,personal_care,61.26,User2449,Name2449,F,565 Main St,City_9,IL,36442,36.737812235661224,-94.36276671960108,643951,Job_73,1990-12-09,txn_1735163974_2449,1735163974,36.741313189326604,-94.3721297440818,0
2024-06-22 02:40:36,1482********1061,merchant_77,misc_pos,39.11,User2450,Name2450,F,641 Main St,City_24,NY,66688,30.864081425294486,-97.25003813316128,228812,Job_37,1971-01-11,txn_1719004236_2450,1719004236,30.888263179523943,-97.22813350204271,0
2024-12-06 21:23:10,3101********9073,merchant_104,food_dining,45.59,User2451,Name2451,F,908 Main St,City_10,NY,64285,32.06455239734319,-98.30905870610803,233950,Job_60,1980-12-10,txn_1733500390_2451,1733500390,32.04850857041103,-98.2821348783049,0
2024-10-04 03:21:39,1553********7527,merchant_468,food_dining,279.19,User2452,Name2452,F,213 Main St,City_57,TX,10452,34.22317751802245,-94.55456787479807,506368,Job_39,1992-10-01,txn_1727992299_2452,1727992299,34.25176791119297,-94.5606297291919,0
2024-03-20 14:06:43,1857********4900,merchant_320,travel,53.71,User2453,Name2453,F,516 Main St,City_22,CA,91776,32.06085395246411,-91.4854811140477,649205,Job_5,1975-01-11,txn_1710923803_2453,1710923803,32.081223882498605,-91.52544095561231,0
2024-02-29 19:21:22,3216********5713,merchant_261,home,57.28,User2454,Name2454,M,746 Main St,City_91,FL,48995,32.75144659295168,-98.0846603951787,44419,Job_94,1996-12-18,txn_1709214682_2454,1709214682,32.75693461705273,-98.08164993106733,0
2024-07-17 06:19:56,9127********5427,merchant_85,grocery_pos,15.85,User2455,Name2455,M,519 Main St,City_61,FL,58080,34.34898826438479,-94.62172715917386,915732,Job_87,1989-01-24,txn_1721177396_2455,1721177396,34.369432487238576,-94.62048272217405,0
2024-08-28 07:31:25,8429********7885,merchant_388,shopping_pos,50.39,User2456,Name2456,M,15 Main St,City_56,TX,30958,36.87840570332409,-96.34242215026778,975985,Job_48,1985-07-13,txn_1724810485_2456,1724810485,36.87517999465087,-96.31497657199886,0
2024-02-25 19:56:49,7632********4127,merchant_200,grocery_pos,50.12,User2457,Name2457,F,747 Main St,City_34,FL,63952,36.312846036155555,-93.1318172907124,837422,Job_82,1997-12-28,txn_1708871209_2457,1708871209,36.31771722444108,-93.13741627937227,0
2024-03-21 11:58:38,8337********5378,merchant_239,entertainment,83.85,User2458,Name2458,F,536 Main St,City_27,IL,23695,34.048032951349555,-93.64014432692936,682053,Job_77,1981-10-14,txn_1711002518_2458,1711002518,34.02544295209389,-93.65507755565777,0
2024-04-16 00:13:30,9874********5551,merchant_446,misc_pos,54.39,User2459,Name2459,M,604 Main St,City_55,IL,14506,32.597137287833625,-92.76396926241416,963288,Job_33,1986-11-09,txn_1713206610_2459,1713206610,32.58003393760756,-92.73321455677626,0
2024-01-09 17:23:50,6137********1232,merchant_272,food_dining,20.75,User2460,Name2460,F,794 Main St,City_19,NY,64649,37.37825956290693,-91.48779682061293,844317,Job_77,1991-07-01,txn_1704801230_2460,1704801230,37.36261597382788,-91.49700814120811,0
2024-03-10 01:22:30,4546********3089,merchant_253,personal_care,29.05,User2461,Name2461,M,134 Main St,City_49,CA,23294,35.80092891109869,-94.34278161619258,624160,Job_96,1969-12-23,txn_1710013950_2461,1710013950,35.791610504390455,-94.32553977644962,0
2024-10-02 16:33:51,9979********9743,merchant_110,entertainment,10.77,User2462,Name2462,M,296 Main St,City_43,TX,90729,29.40110234512703,-94.8172644817867,959444,Job_85,1998-11-22,txn_1727867031_2462,1727867031,29.382871174020245,-94.8010537594901,0
2024-02-07 04:49:54,4735********5120,merchant_297,travel,150.44,User2463,Name2463,M,448 Main St,City_88,NY,69038,33.86101288380192,-93.902826048666,81791,Job_1,1991-05-23,txn_1707261594_2463,1707261594,33.8862203055632,-93.91406067591538,0
2024-03-15 17:06:50,3252********4163,merchant_117,food_dining,0.33,User2464,Name2464,F,733 Main St,City_44,NY,62126,35.65415043610661,-94.69070291352675,186010,Job_64,1973-06-19,txn_1710502610_2464,1710502610,35.664040885947585,-94.71331332264741,0
2024-07-31 08:59:44,9055********2052,merchant_466,health_fitness,130.3,User2465,Name2465,M,665 Main St,City_83,IL,81570,35.43730293000466,-96.72033538368325,477122,Job_17,1969-03-13,txn_1722396584_2465,1722396584,35.45042258693225,-96.72700167757755,0
2024-07-15 08:32:52,6403********9956,merchant_9,health_fitness,23.08,User2466,Name2466,F,749 Main St,City_50,TX,20097,32.335517892427845,-91.56184844866577,552520,Job_9,1977-05-26,txn_1721012572_2466,1721012572,32.36831650555497,-91.56629327007602,0
2024-10-02 06:23:47,7063********7566,merchant_211,misc_pos,41.33,User2467,Name2467,F,401 Main St,City_69,IL,45522,35.038734654974625,-93.83453888334488,607883,Job_60,1993-07-14,txn_1727830427_2467,1727830427,35.00262328989492,-93.8145195915391,0
2024-07-30 03:11:33,9442********8018,merchant_282,grocery_pos,22.41,User2468,Name2468,F,555 Main St,City_25,FL,98902,36.287035355299885,-95.86214028188466,599929,Job_80,1972-01-30,txn_1722289293_2468,1722289293,36.28544883137236,-95.86255187042649,0
2024-05-20 02:20:36,8287********3525,fraud_merchant_3,misc_pos,53.14,User2469,Name2469,M,588 Main St,City_70,TX,17779,34.123854286437385,-98.16437610175028,130126,Job_51,1996-01-24,txn_1716151836_2469,1716151836,34.12633245135011,-98.17684628202008,0
2024-11-08 22:08:07,2370********7294,merchant_377,shopping_pos,23.78,User2470,Name2470,F,923 Main St,City_42,FL,56704,34.42715881003488,-95.14207368242556,108763,Job_17,1960-05-01,txn_1731083887_2470,1731083887,34.4315208276438,-95.13930458876604,0
2024-06-20 06:48:33,9299********7657,merchant_410,gas_transport,148.74,User2471,Name2471,F,336 Main St,City_52,IL,52267,35.330769538047726,-96.4134863632847,702837,Job_43,1982-05-24,txn_1718846313_2471,1718846313,35.36559721115346,-96.3566344887245,0
2024-10-23 20:36:57,9086********6768,merchant_317,home,66.33,User2472,Name2472,M,8 Main St,City_36,FL,10749,31.836853269507916,-94.33773944371065,498103,Job_23,1971-06-06,txn_1729696017_2472,1729696017,31.863089553171797,-94.36542057393544,0
2024-07-08 18:57:09,9581********8313,merchant_345,grocery_pos,14.48,User2473,Name2473,F,299 Main St,City_68,FL,27405,36.8746919561914,-98.05938487400331,853607,Job_67,1995-04-19,txn_1720445229_2473,1720445229,36.86828633159218,-98.08350675292887,0
2024-10-20 22:24:53,6855********2168,merchant_8,grocery_net,168.41,User2474,Name2474,F,180 Main St,City_14,CA,30172,35.97351308345848,-95.52051337524264,272758,Job_49,1975-10-30,txn_1729443293_2474,1729443293,35.93848085731238,-95.54797160904376,0
2024-10-06 04:42:21,5260********2125,merchant_259,shopping_net,79.42,User2475,Name2475,F,417 Main St,City_26,NY,79374,32.042652807379405,-99.45935328145997,155701,Job_38,1960-03-21,txn_1728169941_2475,1728169941,32.028263359692644,-99.47185542987384,0
2024-07-20 05:03:51,1278********9397,merchant_386,travel,44.64,User2476,Name2476,M,464 Main St,City_94,TX,18326,34.092141569057944,-96.24601031399685,497780,Job_41,1996-10-22,txn_1721432031_2476,1721432031,34.10834132397989,-96.27699414266878,0
2024-10-28 14:45:32,7688********4178,merchant_201,grocery_pos,41.5,User2477,Name2477,M,525 Main St,City_20,CA,37808,35.847903336126414,-95.17710010308602,854231,Job_80,1973-05-19,txn_1730106932_2477,1730106932,35.877477567487084,-95.16269492990936,0
